,algorithm,similarity_measure,execution_time,n_clusters,labels,Silhouette Score,Davies-Bouldin Index,Mean Inter-Cluster Distance,Modularity,Conductance,Normalized Cut,Rand Index,Adjusted Rand Index,Normalized Mutual Information,melhor_silhouette,cluster
30,dbscan,CNE Similarity,0.0,6,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
31,hierarchical,CNE Similarity,0.003047466278076172,6,"[0 1 0 0 0 0 2 0 0 0 0 0 2 0 0 1 0 0 2 0 0 0 0 0 0 0 2 2 0 0 5 5 5 0 5 0 0
 0 0 0 1 2 5 5 5 5 0 0 0 0 0 0 0 4 0 0 4 0 0 4 4 0 4 4 4 4 0 0 0 5 0 4 1 4
 4 2 0 0 0 5 5 1 1 0 0 2 0 0 2 2 1 0 0 0 2 0 0 2 2 0 2 2 2 1 1 0 2 0 0 0 3
 0 0 3 0 2 0 0 0 0 0 0 2 0 0 0 3 3 2 0 0 0 0 0 2 0 0 0 0 2 3 0 1 0 2 5 3 0
 0 0 0 0 0 0 5 1 2 2 0 0 5 5 2 0 0 0 0 1 1 1 1 2 0 0 2 0 0 0 0 0 0 1 1 3 0
 2 0 0 0 5 2 0 1 0 2 0 0 0 0 2 0 0 0 2 1 0 0 2 1 1 1 4 2 1 1 2 2 0 2 0 1 5
 0 0 2 2 2 2 1 2 2 0 1 2 0 1]",0.13275130580245337,2.019986193577085,2.3427253965651715,,,,0.6541291020555355,0.00013637865409246152,0.39604177753204234,False,0
32,spectral,CNE Similarity,0.08500313758850098,6,"[1 5 5 1 5 1 1 1 1 1 5 1 1 5 5 5 2 5 1 5 5 5 1 1 1 2 1 1 1 0 0 0 0 5 0 0 0
 0 0 0 5 1 0 0 0 0 5 0 5 5 0 3 3 3 3 3 3 5 5 3 3 3 3 3 3 3 1 5 5 0 2 3 5 3
 3 5 0 0 0 0 0 5 5 2 0 1 2 2 5 1 5 1 2 2 1 1 1 1 5 3 1 1 5 5 5 1 1 4 4 4 4
 4 1 4 4 1 1 5 4 1 1 4 1 1 1 5 4 4 5 1 0 1 1 1 1 2 4 2 4 1 4 0 5 1 5 0 4 4
 4 1 1 4 1 1 0 5 1 1 0 0 0 0 1 1 0 5 1 5 5 5 5 1 1 1 5 1 5 5 1 5 5 5 5 1 1
 1 1 5 1 5 1 1 0 1 1 1 1 5 1 1 1 1 5 1 5 1 1 1 5 5 5 3 1 5 5 5 1 1 1 1 5 1
 1 5 1 1 1 1 5 1 1 2 5 1 5 5]",0.08985846665497177,2.597423902414565,2.1836966405160547,,,,0.7452939055174901,0.00021098700375800055,0.43860242618400763,False,0
33,gmm,CNE Similarity,0.1558234691619873,6,"[1 1 1 1 1 5 2 1 1 2 1 5 2 1 1 1 1 1 2 1 1 1 5 5 5 1 2 2 5 4 3 3 3 1 3 1 4
 4 4 4 1 2 3 3 3 3 1 4 4 4 1 1 1 0 1 1 0 4 4 0 0 1 0 0 0 0 1 1 1 3 1 0 1 0
 0 1 4 4 4 3 3 1 1 1 1 2 1 1 1 2 1 1 1 1 2 5 5 2 1 1 2 5 1 1 1 5 2 1 0 1 0
 1 5 0 1 2 5 1 0 0 0 0 2 1 1 1 0 0 1 5 4 1 1 1 2 1 0 1 1 2 0 4 1 5 1 3 0 0
 0 5 0 0 1 5 3 1 2 2 4 4 3 3 2 0 4 1 5 1 1 1 4 2 1 1 2 5 1 1 1 1 1 4 1 0 5
 2 5 1 5 1 2 5 4 1 2 1 5 1 5 1 5 5 1 2 4 5 1 2 1 1 1 0 2 1 1 2 2 5 2 5 4 1
 1 4 2 1 2 2 1 2 2 1 1 2 1 1]",0.09969549506723395,2.55731337188899,2.230436042081165,,,,0.7498377208799134,0.00021612789557405267,0.44924749378636863,False,0
34,som,CNE Similarity,0.007000923156738281,6,"[1 1 1 1 4 4 2 1 1 2 4 2 0 1 1 1 2 1 1 4 4 1 1 2 2 2 5 5 2 2 0 0 0 4 0 2 2
 2 2 2 1 1 0 0 0 0 1 2 2 2 1 3 3 3 3 3 3 2 2 3 3 3 3 3 3 3 1 4 4 0 2 3 1 3
 3 1 2 2 2 0 0 1 1 2 1 1 2 2 1 0 1 1 2 2 1 2 1 1 1 3 1 2 1 1 1 1 1 1 3 1 3
 1 1 3 1 2 1 1 1 3 3 3 1 1 1 1 3 3 1 1 2 1 1 2 5 2 3 2 1 1 1 2 1 1 1 0 1 3
 3 1 3 3 3 4 0 1 1 2 2 2 0 0 1 3 2 1 1 1 1 1 1 1 1 1 5 4 4 4 2 1 1 1 1 1 1
 5 4 1 1 5 0 4 2 1 2 1 2 4 1 1 2 4 1 1 1 1 1 5 1 1 1 3 1 1 1 1 5 1 5 2 1 2
 1 2 5 5 2 1 1 1 5 1 1 1 4 1]",0.05069133827571848,2.969773969106011,2.2009238818116077,,,,0.7212765957446808,0.0001865974775659684,0.4305660195464287,False,0
35,kmeans,CNE Similarity,0.0,7,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
36,fuzzy_c_means,CNE Similarity,0.003021240234375,7,"[0 4 1 1 1 2 0 0 1 2 1 0 0 1 1 1 1 1 0 1 1 1 1 2 2 1 0 0 2 1 0 0 0 1 1 1 1
 1 1 1 0 0 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 5 1 4 1
 1 4 1 1 1 0 0 3 3 1 1 0 1 1 0 0 0 1 1 1 0 2 2 0 3 1 0 2 0 0 0 2 0 1 1 1 1
 1 5 1 1 2 2 3 1 1 1 1 0 0 1 1 1 1 0 5 1 0 1 5 0 1 1 1 1 0 1 1 0 1 0 0 1 1
 1 1 1 1 1 1 1 3 0 0 1 1 0 1 0 1 1 1 2 0 4 4 0 0 1 1 0 1 1 1 2 1 1 0 4 5 2
 0 3 3 5 4 0 3 0 1 0 1 5 1 5 0 2 3 1 0 0 1 0 0 4 4 4 1 0 0 0 0 0 1 0 5 0 0
 1 1 0 0 0 0 0 0 0 1 4 0 1 0]",0.013256377140990315,3.1648018805986324,2.134972579356374,,,,0.6475658131987018,0.0001324964608148395,0.38120990389573695,False,0
37,dbscan,CNE Similarity,0.0,7,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
38,hierarchical,CNE Similarity,0.003999233245849609,7,"[1 0 1 1 1 1 2 1 1 1 1 1 2 1 1 0 1 1 2 1 1 1 1 1 1 1 2 2 1 1 5 5 5 1 5 1 1
 1 1 1 0 2 5 5 5 5 1 1 1 1 1 1 1 4 1 1 4 1 1 4 4 1 4 4 4 4 1 1 1 5 1 4 0 4
 4 2 1 1 1 5 5 0 0 1 1 2 1 1 2 2 0 1 1 1 2 1 6 2 2 1 2 2 2 0 0 6 2 1 1 1 3
 1 6 3 1 2 1 1 1 1 1 1 2 1 1 1 3 3 2 6 1 1 1 1 2 1 1 1 1 2 3 1 0 1 2 5 3 1
 1 6 1 1 1 1 5 0 2 2 1 1 5 5 2 1 1 1 1 0 0 0 0 2 1 1 2 1 1 1 1 1 1 0 0 3 6
 2 1 1 6 5 2 1 0 1 2 1 1 1 6 2 1 1 1 2 0 1 1 2 0 0 0 4 2 0 0 2 2 1 2 1 0 5
 1 1 2 2 2 2 0 2 2 1 0 2 1 0]",0.13230858857535208,1.9564791944261748,2.3274437674343993,,,,0.6884601514605121,0.00015935047776971103,0.4253177521474348,False,0
39,spectral,CNE Similarity,0.0988004207611084,7,"[1 1 3 6 3 6 1 1 1 1 3 1 1 3 3 3 2 3 1 3 3 3 6 6 6 2 1 1 6 5 5 5 5 3 5 5 5
 5 5 5 1 1 5 5 5 5 3 5 3 3 5 4 4 4 4 4 4 3 3 4 4 4 4 4 4 4 1 3 3 5 2 4 1 4
 4 1 5 5 5 5 1 3 3 2 5 1 2 2 1 1 1 6 2 2 1 1 1 1 1 4 1 1 1 1 1 1 1 0 0 0 0
 0 6 0 0 1 6 3 0 1 1 0 1 1 6 3 0 0 1 6 5 1 1 1 1 2 0 2 0 1 0 5 1 6 1 5 0 0
 0 6 1 0 1 6 5 3 1 1 5 5 5 5 1 1 5 3 6 1 1 1 1 1 1 1 1 6 3 3 1 3 3 1 3 0 1
 1 6 1 6 3 1 6 1 6 1 6 6 3 6 1 6 6 3 1 1 6 1 1 3 1 1 4 1 1 1 1 1 6 1 6 1 1
 6 3 1 1 1 1 1 1 1 2 1 1 3 1]",0.07494241417966614,2.4727884582664594,2.143722095683778,,,,0.7792282726289217,0.00025449000783092385,0.4784566147423306,False,0
40,gmm,CNE Similarity,0.14364337921142578,7,"[5 2 1 1 1 1 4 5 1 5 1 1 5 1 1 1 5 1 0 1 1 1 1 5 5 5 0 0 5 1 6 6 6 1 6 1 1
 1 1 1 2 0 6 6 6 6 1 1 1 1 1 1 1 3 1 1 3 1 1 3 3 1 3 3 3 3 1 1 1 6 5 3 2 3
 3 1 1 1 1 6 6 1 1 5 1 4 5 5 0 6 2 1 5 5 5 5 0 4 1 1 4 5 0 2 2 0 4 1 1 1 1
 1 1 1 1 5 5 1 1 3 3 1 4 5 1 1 1 1 1 1 1 5 5 5 4 5 1 5 1 5 1 1 0 1 0 6 1 1
 1 1 3 3 5 1 6 1 4 4 1 1 6 6 0 3 1 1 5 2 2 2 2 4 5 5 4 1 1 1 5 1 1 2 2 5 0
 4 1 1 1 1 5 1 1 1 4 1 1 1 1 5 5 1 1 4 2 1 5 4 2 2 2 3 4 2 2 4 4 1 4 5 2 0
 1 1 4 1 4 0 2 4 4 5 2 5 1 2]",0.11205326761757983,2.4687194048827763,2.2713824960426936,,,,0.7487919221060224,0.00021492820308004134,0.4641771221214622,False,0
41,som,CNE Similarity,0.007063388824462891,7,"[1 5 1 0 2 1 0 1 0 0 2 1 6 1 1 5 0 1 1 2 2 1 0 0 0 0 1 1 0 1 3 3 3 2 3 0 1
 1 1 1 5 1 3 3 3 3 1 1 2 2 0 4 4 4 0 1 4 2 2 4 4 4 4 4 4 4 1 2 2 3 0 4 5 4
 4 6 1 1 1 3 3 5 5 0 0 0 0 0 1 6 5 0 0 0 0 0 1 6 6 1 0 0 1 5 5 1 1 1 1 0 4
 0 1 4 1 0 0 1 1 4 4 1 0 1 0 1 4 4 6 1 1 0 0 0 0 0 1 0 0 0 0 1 5 0 1 3 1 1
 1 1 4 4 0 1 3 5 0 0 1 1 3 3 1 4 1 1 1 5 5 5 5 3 0 0 1 1 2 2 0 1 1 5 5 0 1
 3 1 1 1 2 0 1 1 0 1 1 0 1 1 0 0 1 1 1 5 0 0 1 5 5 5 4 6 5 5 6 1 0 0 0 5 1
 0 1 0 1 0 1 5 6 1 0 5 6 2 5]",0.0753625506275734,2.9057915109855084,2.2170687496799037,,,,0.782726289217454,0.000259746697423784,0.47464598815362474,False,0
42,kmeans,CNE Similarity,0.0,8,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
43,fuzzy_c_means,CNE Similarity,0.002001047134399414,8,"[5 0 4 4 4 6 0 0 4 3 4 7 0 4 4 4 4 4 0 4 4 4 4 3 3 4 0 0 3 4 0 0 0 4 0 4 4
 4 4 4 0 0 0 0 0 0 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 0 3 4 0 4
 4 0 4 4 4 0 0 7 4 4 4 0 3 4 0 0 0 4 4 4 5 3 3 0 4 4 0 3 0 0 0 3 5 4 4 4 4
 4 6 4 4 3 3 4 4 4 4 4 5 0 4 4 4 4 0 6 4 0 4 3 0 4 4 4 4 3 4 4 0 4 0 0 4 4
 4 4 4 4 4 6 0 7 0 0 4 4 0 0 0 4 4 4 3 0 0 0 0 0 4 4 0 4 4 4 3 4 4 0 0 3 5
 0 6 4 6 0 5 6 0 4 0 4 6 4 6 0 3 6 4 0 0 4 0 0 0 0 0 4 0 0 0 0 0 4 0 4 0 0
 4 4 0 0 0 0 0 0 0 4 0 0 4 0]",0.017285731466101493,2.796571674441037,2.132448240369132,,,,0.6277677605481428,0.00012161506624478924,0.3590506403808623,False,0
44,dbscan,CNE Similarity,0.0,8,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
45,hierarchical,CNE Similarity,0.0030634403228759766,8,"[0 1 0 0 0 0 2 0 0 0 0 0 2 0 0 1 0 0 2 0 0 0 0 0 0 0 2 2 0 0 5 5 5 0 5 0 0
 0 0 0 1 2 5 5 5 5 0 0 0 0 0 0 0 4 0 0 4 0 0 4 4 0 4 4 4 4 0 0 0 5 0 4 1 4
 4 2 0 0 0 5 5 7 7 0 0 2 0 0 2 2 1 0 0 0 2 0 6 2 2 0 2 2 2 1 1 6 2 0 0 0 3
 0 6 3 0 2 0 0 0 0 0 0 2 0 0 0 3 3 2 6 0 0 0 0 2 0 0 0 0 2 3 0 1 0 2 5 3 0
 0 6 0 0 0 0 5 7 2 2 0 0 5 5 2 0 0 0 0 1 1 1 1 2 0 0 2 0 0 0 0 0 0 1 1 3 6
 2 0 0 6 5 2 0 1 0 2 0 0 0 6 2 0 0 0 2 1 0 0 2 1 1 1 4 2 1 1 2 2 0 2 0 1 5
 0 0 2 2 2 2 1 2 2 0 1 2 0 1]",0.12459513730608374,1.8293440196177322,2.312583672450542,,,,0.6911648034619545,0.00016137720901632528,0.43444132581523437,False,0
46,spectral,CNE Similarity,0.06632637977600098,8,"[1 0 0 6 0 6 1 1 1 1 0 1 1 0 0 0 5 0 1 4 4 0 6 6 6 5 1 1 1 4 1 1 1 4 1 4 4
 4 4 4 0 1 1 1 1 1 0 4 4 4 2 3 3 3 2 2 3 4 4 3 3 3 3 3 3 3 1 4 4 1 5 3 0 3
 3 0 4 4 4 1 1 0 0 5 2 1 5 5 0 1 0 6 5 5 1 1 1 1 0 2 1 1 1 0 0 1 1 7 7 7 7
 7 6 7 7 1 6 0 7 3 1 7 1 1 6 0 7 7 1 6 4 1 1 1 1 5 7 5 7 1 7 4 0 6 0 1 7 7
 7 6 3 3 1 6 1 0 1 1 4 4 1 1 1 3 4 0 1 0 0 0 1 1 1 1 1 6 0 0 1 0 0 0 0 1 1
 1 6 0 6 0 1 6 1 6 1 6 6 0 6 1 6 6 0 1 0 6 1 1 0 0 0 3 1 0 0 1 1 6 1 6 0 1
 6 0 1 1 1 1 0 1 1 5 0 1 0 0]",0.07989649380828437,2.314654263911814,2.110830492791122,,,,0.7982690227190768,0.00028530755051899616,0.4951255104148675,False,0
47,gmm,CNE Similarity,0.23906445503234863,8,"[3 4 3 3 3 3 2 3 3 0 3 3 2 3 3 3 1 3 2 3 3 3 3 3 3 0 2 2 3 3 5 5 5 3 5 3 3
 3 3 3 4 2 5 5 5 5 3 3 3 3 3 3 3 6 3 3 6 3 3 6 6 3 6 6 6 6 3 3 3 5 1 6 4 6
 6 3 3 3 3 5 5 4 3 0 3 2 0 0 2 2 4 3 0 1 2 0 2 2 3 3 2 3 2 4 4 2 2 3 6 3 7
 3 3 7 3 3 3 3 3 6 6 3 2 3 3 3 7 7 3 3 3 3 3 3 2 1 3 1 3 3 7 3 4 3 2 5 7 3
 6 3 6 6 0 3 5 4 2 2 3 3 5 5 2 6 3 3 3 4 4 4 4 2 3 3 2 3 3 3 0 3 3 4 4 7 2
 2 3 3 3 3 3 3 3 3 2 3 3 3 3 3 3 3 3 2 4 3 3 2 4 4 4 6 2 4 4 2 2 3 2 0 4 2
 3 3 2 2 2 2 4 2 2 1 4 2 3 4]",0.13429768787084267,1.9383258620667778,2.2903527809239352,,,,0.7185719437432384,0.00018411163272736967,0.454296745187123,False,0
48,som,CNE Similarity,0.006009340286254883,8,"[6 6 5 0 2 5 7 6 5 5 2 2 7 5 5 6 5 5 7 2 2 5 5 5 5 5 7 7 5 3 3 3 3 2 3 2 2
 2 2 3 6 7 3 3 3 3 5 2 2 2 5 4 4 4 5 5 4 2 2 4 4 4 4 4 4 4 6 2 2 3 5 4 6 4
 4 6 2 2 2 3 7 6 6 5 5 7 5 5 6 7 6 5 5 5 7 5 6 7 6 5 7 5 6 6 6 6 7 5 4 5 1
 5 5 1 5 5 5 5 5 4 4 5 7 6 5 5 1 1 7 5 2 5 5 5 7 5 5 5 5 7 1 2 6 0 6 3 1 5
 4 5 4 4 5 5 3 6 7 7 2 2 3 3 7 4 2 5 5 6 6 6 6 7 5 5 7 5 5 2 5 5 5 6 6 1 6
 7 5 5 5 2 7 5 2 0 7 5 5 5 5 6 5 5 5 7 6 5 6 7 6 6 6 4 7 6 6 7 7 0 7 5 6 7
 5 2 7 7 7 7 6 7 7 5 6 7 2 6]",0.06767327170621444,2.348031826417797,2.1958998807643515,,,,0.8089073205914172,0.00030519886468199415,0.4973136753429579,False,0
49,kmeans,CNE Similarity,0.0,9,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
50,fuzzy_c_means,CNE Similarity,0.0034956932067871094,9,"[8 4 3 3 3 6 5 5 3 5 3 5 4 3 3 7 6 3 5 3 3 3 6 6 6 6 5 5 6 4 4 4 4 3 4 3 4
 4 4 4 4 5 4 4 4 4 3 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 6 3 4 3
 3 0 3 4 4 4 4 7 7 3 3 5 6 3 5 4 5 3 3 3 5 6 5 5 0 3 5 6 5 5 5 5 5 3 6 3 3
 3 6 3 3 5 6 7 3 3 6 3 5 4 3 3 3 3 4 6 3 4 0 6 5 6 3 6 3 5 3 4 5 3 5 4 3 3
 3 6 3 3 6 6 4 7 5 5 3 3 4 4 5 6 3 3 6 4 4 4 4 4 4 4 5 6 3 3 6 3 3 4 4 6 5
 5 7 3 6 4 5 6 4 3 5 3 6 3 6 5 6 7 3 5 4 3 4 5 0 4 4 6 5 4 4 5 4 3 5 6 4 4
 3 0 5 4 5 5 4 5 4 3 4 5 7 4]",0.005615561916879792,2.874239561975571,2.088107399268349,,,,0.7553191489361702,0.00022258363250005428,0.43765194850125266,False,0
51,dbscan,CNE Similarity,0.0,9,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
52,hierarchical,CNE Similarity,0.003997802734375,9,"[0 1 0 0 0 0 2 0 0 3 0 0 2 0 0 1 3 0 2 0 0 0 0 0 0 3 2 2 0 0 5 5 5 0 5 0 0
 0 0 0 1 2 5 5 5 5 0 0 0 0 0 0 0 4 0 0 4 0 0 4 4 0 4 4 4 4 0 0 0 5 3 4 1 4
 4 2 0 0 0 5 5 7 7 3 0 2 3 3 2 2 1 0 3 3 2 0 6 2 2 0 2 2 2 1 1 6 2 0 0 0 8
 0 6 8 0 2 0 0 0 0 0 0 2 0 0 0 8 8 2 6 0 0 0 0 2 3 0 3 0 2 8 0 1 0 2 5 8 0
 0 6 0 0 0 0 5 7 2 2 0 0 5 5 2 0 0 0 0 1 1 1 1 2 0 0 2 0 0 0 3 0 0 1 1 8 6
 2 0 0 6 5 2 0 1 0 2 0 0 0 6 2 0 0 0 2 1 0 0 2 1 1 1 4 2 1 1 2 2 0 2 0 1 5
 0 0 2 2 2 2 1 2 2 3 1 2 0 1]",0.12998267222088422,1.8622896453600606,2.2966176080410055,,,,0.7408582762351245,0.00020614235996907433,0.472543131166191,False,0
53,spectral,CNE Similarity,0.10737204551696777,9,"[0 7 8 3 8 0 0 0 0 0 8 0 0 8 8 7 6 8 0 8 8 8 3 0 0 6 0 0 0 4 4 4 4 8 4 4 4
 4 4 4 7 0 4 4 4 4 8 4 8 8 2 1 1 1 2 2 1 8 8 1 1 1 1 1 1 1 0 8 8 4 6 1 7 1
 1 7 4 4 4 4 4 7 7 6 2 0 6 6 0 0 7 3 6 6 0 0 0 0 7 2 0 0 0 7 7 0 0 5 5 5 5
 5 3 5 5 0 0 7 5 1 0 5 0 0 3 8 5 5 0 3 4 0 7 0 0 6 5 6 5 0 5 4 7 3 0 4 5 5
 5 3 1 1 0 8 4 7 0 0 4 4 4 4 0 0 4 8 0 7 7 7 7 0 0 0 0 0 8 8 0 8 8 7 7 0 0
 0 8 0 3 8 0 0 4 3 0 8 3 8 0 0 0 8 7 0 7 3 0 0 7 7 7 1 0 7 7 0 0 3 0 0 7 0
 3 8 0 0 0 0 7 0 0 6 7 0 8 7]",0.09575222485979687,2.217326237388586,2.126720515776561,,,,0.8270465200144248,0.0003447561889132826,0.5259705037753771,False,0
54,gmm,CNE Similarity,0.2141258716583252,9,"[1 7 1 1 1 1 4 1 1 1 1 0 4 0 0 1 1 1 4 1 1 1 1 1 1 1 4 4 3 1 8 8 8 1 8 1 1
 1 1 1 7 4 8 8 8 8 1 1 1 1 1 1 1 5 1 1 5 1 1 5 5 1 5 5 5 5 1 1 1 8 1 5 7 5
 5 1 1 1 1 8 8 0 0 1 1 3 1 1 0 4 7 1 1 1 3 3 2 4 1 1 3 3 4 7 7 2 3 2 2 1 6
 1 2 6 2 3 3 1 2 2 2 2 3 1 1 1 6 6 1 2 1 1 1 1 4 1 2 1 2 3 6 1 7 1 0 8 6 2
 2 2 2 2 1 0 8 0 3 3 1 1 8 8 4 5 1 1 1 7 7 7 7 4 1 1 4 1 1 1 1 0 0 7 7 6 2
 4 0 1 2 1 3 1 1 1 3 1 1 1 2 3 3 0 0 4 7 1 1 4 7 7 7 5 4 7 7 4 4 1 3 1 7 4
 1 1 4 4 3 4 7 4 4 1 7 4 1 7]",0.13255749453510088,2.0673436937504452,2.2815871210475986,,,,0.7834114677244861,0.0002607962385410019,0.5082850299009374,False,0
55,som,CNE Similarity,0.006999492645263672,9,"[7 3 5 7 5 5 2 7 5 7 5 4 2 4 4 5 7 4 2 5 5 5 5 7 7 7 1 1 7 5 8 8 8 5 8 5 5
 5 5 5 3 1 8 8 8 8 5 5 5 5 5 6 6 6 6 6 6 5 5 6 6 6 6 6 6 6 7 5 5 8 7 6 3 6
 6 3 5 5 5 8 8 4 4 7 5 2 7 7 4 8 3 7 7 7 2 7 2 2 5 6 2 7 2 3 3 2 2 5 6 5 6
 5 7 6 5 2 7 5 5 6 6 5 2 7 5 5 6 6 2 7 5 7 5 7 2 7 5 7 5 2 5 5 3 7 4 8 5 5
 6 5 6 6 7 4 8 4 2 2 5 5 8 8 2 6 5 4 7 0 0 3 3 2 5 5 1 5 5 4 7 4 4 3 3 6 2
 1 4 5 7 5 8 5 5 5 2 4 7 5 7 2 7 4 4 2 3 5 8 1 3 0 3 6 2 0 3 2 1 7 2 7 3 1
 5 4 2 1 2 2 3 1 1 5 3 2 5 3]",0.09633458362902654,2.4205934571908614,2.2307565836852414,,,,0.8454742156509196,0.00039444792172769533,0.5355460164757022,False,0
56,kmeans,CNE Similarity,0.0,10,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
57,fuzzy_c_means,CNE Similarity,0.0032196044921875,10,"[7 5 1 1 5 1 7 7 1 7 5 7 7 5 5 5 1 1 7 5 5 1 1 0 1 1 7 7 1 5 4 7 4 5 4 1 5
 5 5 5 4 7 4 4 4 4 1 5 5 5 1 1 1 1 1 1 1 5 5 1 1 1 1 1 1 1 5 5 5 4 1 1 5 1
 1 5 5 5 5 4 7 5 5 1 1 7 1 1 7 7 7 1 1 1 7 1 7 7 5 1 7 7 7 7 7 7 7 1 1 1 1
 1 1 1 1 7 1 5 1 1 1 1 7 7 1 1 1 1 4 1 5 7 5 1 7 1 1 1 1 7 1 5 7 1 7 4 1 1
 1 1 1 1 1 1 4 5 7 7 5 5 4 4 7 1 5 1 1 4 5 5 4 7 5 5 7 1 1 5 7 1 5 4 5 1 7
 7 0 5 1 5 7 0 4 1 7 1 1 1 1 7 1 0 5 7 4 1 7 7 5 5 5 1 7 4 4 7 7 1 7 1 4 7
 1 5 7 7 7 7 4 7 7 1 5 7 5 4]",0.050183664381374726,2.907096077698575,2.200629865058021,,,,0.7192931842769563,0.000184769842041471,0.39883665612830255,False,0
58,dbscan,CNE Similarity,0.0,10,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
59,hierarchical,CNE Similarity,0.0030248165130615234,10,"[5 1 5 5 5 5 0 5 5 3 5 4 0 5 5 1 3 5 0 5 5 5 5 4 4 3 0 0 4 5 2 2 2 5 2 5 5
 5 5 5 1 0 2 2 2 2 5 5 5 5 5 5 5 9 5 5 9 5 5 9 9 5 9 9 9 9 5 5 5 2 3 9 1 9
 9 0 5 5 5 2 2 7 7 3 5 0 3 3 0 0 1 5 3 3 0 4 6 0 0 5 0 0 0 1 1 6 0 5 5 5 8
 5 6 8 5 0 4 5 5 5 5 5 0 5 5 5 8 8 0 6 5 5 5 5 0 3 5 3 5 0 8 5 1 5 0 2 8 5
 5 6 5 5 5 4 2 7 0 0 5 5 2 2 0 5 5 5 4 1 1 1 1 0 5 5 0 5 5 5 3 5 5 1 1 8 6
 0 4 5 6 2 0 5 1 5 0 5 5 5 6 0 4 4 5 0 1 5 5 0 1 1 1 9 0 1 1 0 0 5 0 5 1 2
 5 5 0 0 0 0 1 0 0 3 1 0 5 1]",0.13280799841133362,1.8774738756661429,2.2732047950101157,,,,0.7785430941218896,0.00025347979035854606,0.5038830941060556,False,0
60,spectral,CNE Similarity,0.11677360534667969,10,"[9 1 7 6 7 9 9 9 9 9 7 9 9 7 7 1 0 7 9 7 7 7 6 9 9 0 9 9 9 4 4 4 4 7 4 4 4
 4 4 4 1 9 4 4 4 4 7 4 7 7 2 5 5 5 2 2 5 7 7 5 5 5 5 5 5 5 9 7 7 4 0 5 1 5
 5 1 4 4 4 4 4 1 1 0 2 9 0 0 9 9 1 6 0 0 9 9 9 9 1 2 9 9 9 1 1 9 9 8 8 3 3
 3 6 3 8 9 9 1 8 8 8 8 9 9 6 7 3 3 1 6 4 9 1 9 9 0 8 0 8 9 3 4 1 6 9 4 3 8
 8 6 8 8 9 7 4 1 9 9 4 4 4 4 9 9 4 7 9 1 1 1 1 9 9 9 9 9 7 7 9 7 7 1 1 9 9
 9 9 9 6 7 9 9 4 6 9 7 6 7 9 9 9 7 1 9 1 6 9 9 1 1 1 5 9 1 1 9 9 6 9 9 1 9
 6 7 9 9 9 9 1 9 9 0 1 9 7 1]",0.10499369855226652,2.1009409193849313,2.1289836362872476,,,,0.8325279480706815,0.00035839514426976466,0.5384016474855537,False,0
61,gmm,CNE Similarity,0.17134690284729004,10,"[9 8 9 9 1 1 0 9 9 9 7 1 0 1 1 9 9 1 0 7 7 9 9 1 1 9 0 0 9 5 2 2 2 7 2 9 5
 5 5 5 8 0 2 2 2 2 9 5 7 7 9 9 9 6 9 9 6 7 7 6 6 9 6 6 6 6 9 7 7 2 9 6 8 6
 6 9 5 5 5 2 2 8 1 9 9 3 9 9 1 0 8 9 9 9 3 9 4 0 9 9 3 3 0 8 8 4 3 4 4 9 4
 4 4 4 4 3 9 1 4 6 6 4 3 9 9 9 4 4 9 9 5 9 9 9 3 9 4 9 4 3 4 5 8 9 0 2 4 4
 4 9 6 6 9 1 2 8 3 3 5 5 2 2 0 6 5 1 1 8 8 8 8 0 9 9 0 1 9 1 9 1 1 8 8 4 4
 0 1 9 4 1 3 1 5 9 3 1 9 1 4 9 9 1 1 0 8 9 9 0 8 8 8 6 0 8 8 0 0 9 3 9 8 0
 9 1 3 0 3 0 8 0 0 9 8 0 7 8]",0.12373606660482075,2.281447676766884,2.198872382587879,,,,0.8683375405697801,0.00047542518003633634,0.5676959622887476,False,0
